Date,YYYYMMDD,YYYYMM,YYYY.W,YYYY,Location,Card,Delta,Balance,Category,Tags
06/27/2022,20220627,202206,2022.26,2022,United Continental Holdings,Debit-Card,498,7199,invest,"None,"
06/27/2022,20220627,202206,2022.26,2022,PPL,Debit-Card,-227,6701,health,"None,"
06/27/2022,20220627,202206,2022.26,2022,Entergy,Debit-Card,-895,6928,utility,"None,"
06/27/2022,20220627,202206,2022.26,2022,Hanesbrands,Debit-Card,324,7823,paypal,"None,"
06/27/2022,20220627,202206,2022.26,2022,Quest Diagnostics,Debit-Card,-995,7499,unk,"None,"
06/27/2022,20220627,202206,2022.26,2022,PPL,Debit-Card,-902,8494,grocery,"None,"
06/24/2022,20220624,202206,2022.25,2022,Amazon.com,Debit-Card,813,9396,health,"None,"
06/24/2022,20220624,202206,2022.25,2022,Walmart,Debit-Card,-426,8583,unk,"None,"
06/23/2022,20220623,202206,2022.25,2022,Ulta Beauty,Debit-Card,875,9009,invest,"None,"
06/23/2022,20220623,202206,2022.25,2022,Tapestry,Debit-Card,550,8134,grocery,"None,"
06/22/2022,20220622,202206,2022.25,2022,Travelers,Debit-Card,381,7584,tech,"None,"
06/22/2022,20220622,202206,2022.25,2022,Travelers,Debit-Card,224,7203,tech,"None,"
06/22/2022,20220622,202206,2022.25,2022,Hewlett Packard Enterprise,Debit-Card,326,6979,health,"None,"
06/22/2022,20220622,202206,2022.25,2022,CBRE Group,Debit-Card,547,6653,health,"None,"
06/21/2022,20220621,202206,2022.25,2022,PPL,Debit-Card,50,6106,invest,"None,"
06/21/2022,20220621,202206,2022.25,2022,Walmart,Debit-Card,-675,6056,invest,"None,"
06/21/2022,20220621,202206,2022.25,2022,Tapestry,Debit-Card,923,6731,debt,"None,"
06/21/2022,20220621,202206,2022.25,2022,Entergy,Debit-Card,-271,5808,paypal,"None,"
06/21/2022,20220621,202206,2022.25,2022,Hanesbrands,Debit-Card,929,6079,unk,"None,"
06/21/2022,20220621,202206,2022.25,2022,Cognizant Technology Solutions,Debit-Card,-500,5150,debt,"None,"
06/21/2022,20220621,202206,2022.25,2022,PPL,Debit-Card,-73,5650,tech,"None,"
06/21/2022,20220621,202206,2022.25,2022,Visa,Debit-Card,-360,5723,grocery,"None,"
06/21/2022,20220621,202206,2022.25,2022,Cognizant Technology Solutions,Debit-Card,740,6083,grocery,"None,"
06/21/2022,20220621,202206,2022.25,2022,Visa,Debit-Card,-669,5343,invest,"None,"
06/21/2022,20220621,202206,2022.25,2022,Hewlett Packard Enterprise,Debit-Card,-998,6012,travel,"None,"
06/21/2022,20220621,202206,2022.25,2022,Voya Financial,Debit-Card,278,7010,invest,"None,"
06/17/2022,20220617,202206,2022.24,2022,United Continental Holdings,Debit-Card,-301,6732,travel,"None,"
06/17/2022,20220617,202206,2022.24,2022,Sysco,Debit-Card,-518,7033,invest,"None,"
06/17/2022,20220617,202206,2022.24,2022,TIAA,Debit-Card,467,7551,misc,"None,"
06/17/2022,20220617,202206,2022.24,2022,Hanesbrands,Debit-Card,-510,7084,debt,"None,"
06/16/2022,20220616,202206,2022.24,2022,Voya Financial,Debit-Card,-584,7594,tech,"None,"
06/16/2022,20220616,202206,2022.24,2022,Delta Air Lines,Debit-Card,271,8178,travel,"None,"
06/16/2022,20220616,202206,2022.24,2022,Hewlett Packard Enterprise,Debit-Card,250,7907,unk,"None,"
06/16/2022,20220616,202206,2022.24,2022,Hershey,Debit-Card,115,7657,debt,"None,"
06/16/2022,20220616,202206,2022.24,2022,Voya Financial,Debit-Card,508,7542,health,"None,"
06/15/2022,20220615,202206,2022.24,2022,Voya Financial,Debit-Card,-847,7034,travel,"None,"
06/15/2022,20220615,202206,2022.24,2022,Amazon.com,Debit-Card,-80,7881,unk,"None,"
06/14/2022,20220614,202206,2022.24,2022,Quest Diagnostics,Debit-Card,-634,7961,invest,"None,"
06/14/2022,20220614,202206,2022.24,2022,Ulta Beauty,Debit-Card,573,8595,invest,"None,"
06/13/2022,20220613,202206,2022.24,2022,Omnicom Group,Debit-Card,-471,8022,debt,"None,"
06/13/2022,20220613,202206,2022.24,2022,Sysco,Debit-Card,-666,8493,invest,"None,"
06/13/2022,20220613,202206,2022.24,2022,CBRE Group,Debit-Card,843,9159,tech,"None,"
06/13/2022,20220613,202206,2022.24,2022,CBRE Group,Debit-Card,-622,8316,unk,"None,"
06/13/2022,20220613,202206,2022.24,2022,Hanesbrands,Debit-Card,-86,8938,tech,"None,"
06/13/2022,20220613,202206,2022.24,2022,Hershey,Debit-Card,-220,9024,tech,"None,"
06/10/2022,20220610,202206,2022.23,2022,Sysco,Debit-Card,-660,9244,unk,"None,"
06/10/2022,20220610,202206,2022.23,2022,United Continental Holdings,Debit-Card,-333,9904,grocery,"None,"
06/09/2022,20220609,202206,2022.23,2022,Entergy,Debit-Card,-348,10237,misc,"None,"
06/09/2022,20220609,202206,2022.23,2022,Visa,Debit-Card,807,10585,utility,"None,"
06/08/2022,20220608,202206,2022.23,2022,United Continental Holdings,Debit-Card,-886,9778,unk,"None,"
06/07/2022,20220607,202206,2022.23,2022,Quest Diagnostics,Debit-Card,795,10664,misc,"None,"
06/07/2022,20220607,202206,2022.23,2022,TIAA,Debit-Card,232,9869,debt,"None,"
06/06/2022,20220606,202206,2022.23,2022,Ulta Beauty,Debit-Card,-776,9637,unk,"None,"
06/06/2022,20220606,202206,2022.23,2022,Omnicom Group,Debit-Card,-471,10413,travel,"None,"
06/06/2022,20220606,202206,2022.23,2022,Travelers,Debit-Card,-644,10884,misc,"None,"
06/06/2022,20220606,202206,2022.23,2022,Hanesbrands,Debit-Card,-895,11528,misc,"None,"
06/06/2022,20220606,202206,2022.23,2022,Hewlett Packard Enterprise,Debit-Card,-211,12423,tech,"None,"
06/06/2022,20220606,202206,2022.23,2022,Ulta Beauty,Debit-Card,-36,12634,travel,"None,"
06/06/2022,20220606,202206,2022.23,2022,Walmart,Debit-Card,934,12670,invest,"None,"
06/06/2022,20220606,202206,2022.23,2022,TIAA,Debit-Card,-403,11736,health,"None,"
06/06/2022,20220606,202206,2022.23,2022,Omnicom Group,Debit-Card,635,12139,invest,"None,"
06/06/2022,20220606,202206,2022.23,2022,TIAA,Debit-Card,-144,11504,misc,"None,"
06/03/2022,20220603,202206,2022.22,2022,Travelers,Debit-Card,42,11648,misc,"None,"
06/03/2022,20220603,202206,2022.22,2022,Ulta Beauty,Debit-Card,668,11606,invest,"None,"
06/02/2022,20220602,202206,2022.22,2022,Voya Financial,Debit-Card,522,10938,health,"None,"
06/02/2022,20220602,202206,2022.22,2022,CBRE Group,Debit-Card,284,10416,grocery,"None,"
06/02/2022,20220602,202206,2022.22,2022,Visa,Debit-Card,-825,10132,health,"None,"
06/02/2022,20220602,202206,2022.22,2022,Hanesbrands,Debit-Card,617,10957,debt,"None,"
06/01/2022,20220601,202206,2022.22,2022,Hewlett Packard Enterprise,Debit-Card,142,10340,debt,"None,"
06/01/2022,20220601,202206,2022.22,2022,Cognizant Technology Solutions,Debit-Card,206,10198,clothing,"None,"
06/01/2022,20220601,202206,2022.22,2022,Travelers,Debit-Card,-345,9992,clothing,"None,"
05/31/2022,20220531,202205,2022.22,2022,Quest Diagnostics,Debit-Card,726,10337,grocery,"None,"
05/31/2022,20220531,202205,2022.22,2022,Walmart,Debit-Card,326,9611,clothing,"None,"
05/31/2022,20220531,202205,2022.22,2022,Walmart,Debit-Card,121,9285,misc,"None,"
05/31/2022,20220531,202205,2022.22,2022,TIAA,Debit-Card,725,9164,misc,"None,"
05/31/2022,20220531,202205,2022.22,2022,Hershey,Debit-Card,837,8439,clothing,"None,"
05/31/2022,20220531,202205,2022.22,2022,PPL,Debit-Card,264,7602,grocery,"None,"
05/31/2022,20220531,202205,2022.22,2022,Cognizant Technology Solutions,Debit-Card,-198,7338,paypal,"None,"
05/27/2022,20220527,202205,2022.21,2022,Walmart,Debit-Card,-986,7536,paypal,"None,"
05/27/2022,20220527,202205,2022.21,2022,United Continental Holdings,Debit-Card,-521,8522,unk,"None,"
05/27/2022,20220527,202205,2022.21,2022,Visa,Debit-Card,-980,9043,tech,"None,"
05/27/2022,20220527,202205,2022.21,2022,United Continental Holdings,Debit-Card,-282,10023,tech,"None,"
05/26/2022,20220526,202205,2022.21,2022,Sysco,Debit-Card,-575,10305,invest,"None,"
05/26/2022,20220526,202205,2022.21,2022,Amazon.com,Debit-Card,986,10880,debt,"None,"
05/25/2022,20220525,202205,2022.21,2022,Quest Diagnostics,Debit-Card,957,9894,tech,"None,"
05/24/2022,20220524,202205,2022.21,2022,Hanesbrands,Debit-Card,-845,8937,travel,"None,"
05/23/2022,20220523,202205,2022.21,2022,United Continental Holdings,Debit-Card,-384,9782,invest,"None,"
05/23/2022,20220523,202205,2022.21,2022,Voya Financial,Debit-Card,-97,10166,health,"None,"
05/23/2022,20220523,202205,2022.21,2022,CBRE Group,Debit-Card,-266,10263,paypal,"None,"
05/23/2022,20220523,202205,2022.21,2022,Quest Diagnostics,Debit-Card,322,10529,paypal,"None,"
05/23/2022,20220523,202205,2022.21,2022,Hanesbrands,Debit-Card,-172,10207,unk,"None,"
05/23/2022,20220523,202205,2022.21,2022,Travelers,Debit-Card,-89,10379,grocery,"None,"
05/23/2022,20220523,202205,2022.21,2022,United Continental Holdings,Debit-Card,704,10468,tech,"None,"
05/23/2022,20220523,202205,2022.21,2022,Entergy,Debit-Card,284,9764,invest,"None,"
05/23/2022,20220523,202205,2022.21,2022,United Continental Holdings,Debit-Card,-949,9480,health,"None,"
05/20/2022,20220520,202205,2022.2,2022,Travelers,Debit-Card,202,10429,grocery,"None,"
05/20/2022,20220520,202205,2022.2,2022,Sysco,Debit-Card,804,10227,grocery,"None,"
05/20/2022,20220520,202205,2022.2,2022,Walmart,Debit-Card,998,9423,unk,"None,"
05/19/2022,20220519,202205,2022.2,2022,Visa,Debit-Card,11,8425,unk,"None,"
05/19/2022,20220519,202205,2022.2,2022,Omnicom Group,Debit-Card,16,8414,tech,"None,"
05/18/2022,20220518,202205,2022.2,2022,Hanesbrands,Debit-Card,433,8398,health,"None,"
05/18/2022,20220518,202205,2022.2,2022,Visa,Debit-Card,-241,7965,travel,"None,"
05/18/2022,20220518,202205,2022.2,2022,Visa,Debit-Card,-883,8206,travel,"None,"
05/17/2022,20220517,202205,2022.2,2022,PPL,Debit-Card,-880,9089,unk,"None,"
05/17/2022,20220517,202205,2022.2,2022,Hanesbrands,Debit-Card,-778,9969,debt,"None,"
05/16/2022,20220516,202205,2022.2,2022,Omnicom Group,Debit-Card,870,10747,unk,"None,"
05/16/2022,20220516,202205,2022.2,2022,Sysco,Debit-Card,-548,9877,tech,"None,"
05/16/2022,20220516,202205,2022.2,2022,Sysco,Debit-Card,-269,10425,tech,"None,"
05/16/2022,20220516,202205,2022.2,2022,Sysco,Debit-Card,-850,10694,invest,"None,"
05/16/2022,20220516,202205,2022.2,2022,Omnicom Group,Debit-Card,485,11544,utility,"None,"
05/16/2022,20220516,202205,2022.2,2022,Sysco,Debit-Card,-984,11059,unk,"None,"
05/16/2022,20220516,202205,2022.2,2022,Cognizant Technology Solutions,Debit-Card,627,12043,invest,"None,"
05/13/2022,20220513,202205,2022.19,2022,Entergy,Debit-Card,-750,11416,debt,"None,"
05/13/2022,20220513,202205,2022.19,2022,Walmart,Debit-Card,-736,12166,unk,"None,"
05/12/2022,20220512,202205,2022.19,2022,CBRE Group,Debit-Card,887,12902,debt,"None,"
05/11/2022,20220511,202205,2022.19,2022,Visa,Debit-Card,938,12015,health,"None,"
05/11/2022,20220511,202205,2022.19,2022,Cognizant Technology Solutions,Debit-Card,-12,11077,travel,"None,"
05/11/2022,20220511,202205,2022.19,2022,Tapestry,Debit-Card,650,11089,unk,"None,"
05/10/2022,20220510,202205,2022.19,2022,Sysco,Debit-Card,596,10439,grocery,"None,"
05/10/2022,20220510,202205,2022.19,2022,TIAA,Debit-Card,616,9843,clothing,"None,"
05/09/2022,20220509,202205,2022.19,2022,Travelers,Debit-Card,12,9227,utility,"None,"
05/09/2022,20220509,202205,2022.19,2022,Tapestry,Debit-Card,-210,9215,health,"None,"
05/09/2022,20220509,202205,2022.19,2022,CBRE Group,Debit-Card,380,9425,unk,"None,"
05/09/2022,20220509,202205,2022.19,2022,Tapestry,Debit-Card,-965,9045,utility,"None,"
05/09/2022,20220509,202205,2022.19,2022,Visa,Debit-Card,-934,10010,health,"None,"
05/09/2022,20220509,202205,2022.19,2022,Omnicom Group,Debit-Card,377,10944,paypal,"None,"
05/09/2022,20220509,202205,2022.19,2022,Cognizant Technology Solutions,Debit-Card,-353,10567,travel,"None,"
05/09/2022,20220509,202205,2022.19,2022,Tapestry,Debit-Card,-769,10920,unk,"None,"
05/09/2022,20220509,202205,2022.19,2022,United Continental Holdings,Debit-Card,-529,11689,misc,"None,"
05/09/2022,20220509,202205,2022.19,2022,CBRE Group,Debit-Card,-690,12218,travel,"None,"
05/09/2022,20220509,202205,2022.19,2022,United Continental Holdings,Debit-Card,-910,12908,misc,"None,"
05/09/2022,20220509,202205,2022.19,2022,Ulta Beauty,Debit-Card,557,13818,grocery,"None,"
05/06/2022,20220506,202205,2022.18,2022,TIAA,Debit-Card,589,13261,paypal,"None,"
05/06/2022,20220506,202205,2022.18,2022,Ulta Beauty,Debit-Card,-795,12672,unk,"None,"
05/05/2022,20220505,202205,2022.18,2022,Entergy,Debit-Card,28,13467,misc,"None,"
05/05/2022,20220505,202205,2022.18,2022,Tapestry,Debit-Card,-13,13439,utility,"None,"
05/03/2022,20220503,202205,2022.18,2022,Hanesbrands,Debit-Card,822,13452,health,"None,"
05/03/2022,20220503,202205,2022.18,2022,Cognizant Technology Solutions,Debit-Card,-632,12630,utility,"None,"
05/03/2022,20220503,202205,2022.18,2022,Entergy,Debit-Card,-814,13262,clothing,"None,"
05/02/2022,20220502,202205,2022.18,2022,TIAA,Debit-Card,636,14076,health,"None,"
05/02/2022,20220502,202205,2022.18,2022,TIAA,Debit-Card,-851,13440,tech,"None,"
05/02/2022,20220502,202205,2022.18,2022,Hershey,Debit-Card,-691,14291,clothing,"None,"
05/02/2022,20220502,202205,2022.18,2022,Entergy,Debit-Card,-999,14982,invest,"None,"
05/02/2022,20220502,202205,2022.18,2022,PPL,Debit-Card,-59,15981,grocery,"None,"
05/02/2022,20220502,202205,2022.18,2022,Visa,Debit-Card,-376,16040,utility,"None,"
05/02/2022,20220502,202205,2022.18,2022,Voya Financial,Debit-Card,364,16416,paypal,"None,"
05/02/2022,20220502,202205,2022.18,2022,Travelers,Debit-Card,-304,16052,debt,"None,"
05/02/2022,20220502,202205,2022.18,2022,PPL,Debit-Card,305,16356,grocery,"None,"
05/02/2022,20220502,202205,2022.18,2022,Travelers,Debit-Card,100,16051,misc,"None,"
05/02/2022,20220502,202205,2022.18,2022,Tapestry,Debit-Card,304,15951,health,"None,"
04/29/2022,20220429,202204,2022.17,2022,Delta Air Lines,Debit-Card,205,15647,paypal,"None,"
04/29/2022,20220429,202204,2022.17,2022,Travelers,Debit-Card,380,15442,grocery,"None,"
04/29/2022,20220429,202204,2022.17,2022,Amazon.com,Debit-Card,-75,15062,grocery,"None,"
04/29/2022,20220429,202204,2022.17,2022,Omnicom Group,Debit-Card,480,15137,grocery,"None,"
04/29/2022,20220429,202204,2022.17,2022,Amazon.com,Debit-Card,-981,14657,health,"None,"
04/29/2022,20220429,202204,2022.17,2022,United Continental Holdings,Debit-Card,609,15638,unk,"None,"
04/29/2022,20220429,202204,2022.17,2022,Voya Financial,Debit-Card,551,15029,misc,"None,"
04/29/2022,20220429,202204,2022.17,2022,Ulta Beauty,Debit-Card,384,14478,misc,"None,"
04/29/2022,20220429,202204,2022.17,2022,Ulta Beauty,Debit-Card,751,14094,health,"None,"
04/29/2022,20220429,202204,2022.17,2022,Voya Financial,Debit-Card,12,13343,grocery,"None,"
04/29/2022,20220429,202204,2022.17,2022,Cognizant Technology Solutions,Debit-Card,-110,13331,travel,"None,"
04/29/2022,20220429,202204,2022.17,2022,Sysco,Debit-Card,-821,13441,invest,"None,"
04/28/2022,20220428,202204,2022.17,2022,Sysco,Debit-Card,-222,14262,travel,"None,"
04/28/2022,20220428,202204,2022.17,2022,Delta Air Lines,Debit-Card,-453,14484,health,"None,"
04/28/2022,20220428,202204,2022.17,2022,Voya Financial,Debit-Card,616,14937,unk,"None,"
04/28/2022,20220428,202204,2022.17,2022,Hershey,Debit-Card,-987,14321,unk,"None,"
04/28/2022,20220428,202204,2022.17,2022,Hershey,Debit-Card,-415,15308,unk,"None,"
04/28/2022,20220428,202204,2022.17,2022,TIAA,Debit-Card,-990,15723,tech,"None,"
04/28/2022,20220428,202204,2022.17,2022,Tapestry,Debit-Card,-265,16713,invest,"None,"
04/28/2022,20220428,202204,2022.17,2022,United Continental Holdings,Debit-Card,-919,16978,unk,"None,"
04/28/2022,20220428,202204,2022.17,2022,Omnicom Group,Debit-Card,-870,17897,clothing,"None,"
04/28/2022,20220428,202204,2022.17,2022,Delta Air Lines,Debit-Card,68,18767,unk,"None,"
04/27/2022,20220427,202204,2022.17,2022,Hershey,Debit-Card,-63,18699,debt,"None,"
04/27/2022,20220427,202204,2022.17,2022,Amazon.com,Debit-Card,68,18762,paypal,"None,"
04/27/2022,20220427,202204,2022.17,2022,Travelers,Debit-Card,-264,18694,misc,"None,"
04/27/2022,20220427,202204,2022.17,2022,Voya Financial,Debit-Card,-42,18958,health,"None,"
04/27/2022,20220427,202204,2022.17,2022,Quest Diagnostics,Debit-Card,830,19000,debt,"None,"
04/27/2022,20220427,202204,2022.17,2022,Entergy,Debit-Card,-980,18170,travel,"None,"
04/27/2022,20220427,202204,2022.17,2022,Voya Financial,Debit-Card,664,19150,grocery,"None,"
04/26/2022,20220426,202204,2022.17,2022,United Continental Holdings,Debit-Card,669,18486,debt,"None,"
04/26/2022,20220426,202204,2022.17,2022,Voya Financial,Debit-Card,663,17817,misc,"None,"
04/26/2022,20220426,202204,2022.17,2022,Hewlett Packard Enterprise,Debit-Card,117,17154,misc,"None,"
04/26/2022,20220426,202204,2022.17,2022,Quest Diagnostics,Debit-Card,818,17037,unk,"None,"
04/25/2022,20220425,202204,2022.17,2022,Quest Diagnostics,Debit-Card,520,16219,misc,"None,"
04/25/2022,20220425,202204,2022.17,2022,Ulta Beauty,Debit-Card,-267,15699,utility,"None,"
04/25/2022,20220425,202204,2022.17,2022,CBRE Group,Debit-Card,-293,15966,debt,"None,"
04/25/2022,20220425,202204,2022.17,2022,Cognizant Technology Solutions,Debit-Card,-36,16259,clothing,"None,"
04/25/2022,20220425,202204,2022.17,2022,Ulta Beauty,Debit-Card,-809,16295,tech,"None,"
04/25/2022,20220425,202204,2022.17,2022,Travelers,Debit-Card,253,17104,invest,"None,"
04/25/2022,20220425,202204,2022.17,2022,Travelers,Debit-Card,347,16851,tech,"None,"
04/25/2022,20220425,202204,2022.17,2022,Tapestry,Debit-Card,227,16504,health,"None,"
04/25/2022,20220425,202204,2022.17,2022,Amazon.com,Debit-Card,834,16277,invest,"None,"
04/25/2022,20220425,202204,2022.17,2022,Voya Financial,Debit-Card,694,15443,clothing,"None,"
04/22/2022,20220422,202204,2022.16,2022,Travelers,Debit-Card,-604,14749,unk,"None,"
04/22/2022,20220422,202204,2022.16,2022,Visa,Debit-Card,-793,15353,paypal,"None,"
04/22/2022,20220422,202204,2022.16,2022,Entergy,Debit-Card,412,16146,misc,"None,"
04/21/2022,20220421,202204,2022.16,2022,Quest Diagnostics,Debit-Card,605,15734,unk,"None,"
04/21/2022,20220421,202204,2022.16,2022,Entergy,Debit-Card,309,15129,clothing,"None,"
04/21/2022,20220421,202204,2022.16,2022,Hershey,Debit-Card,548,14820,paypal,"None,"
04/20/2022,20220420,202204,2022.16,2022,Quest Diagnostics,Debit-Card,-296,14272,misc,"None,"
04/20/2022,20220420,202204,2022.16,2022,PPL,Debit-Card,469,14568,invest,"None,"
04/20/2022,20220420,202204,2022.16,2022,Ulta Beauty,Debit-Card,381,14099,travel,"None,"
04/19/2022,20220419,202204,2022.16,2022,Tapestry,Debit-Card,-638,13718,debt,"None,"
04/19/2022,20220419,202204,2022.16,2022,Hershey,Debit-Card,211,14356,utility,"None,"
04/19/2022,20220419,202204,2022.16,2022,Hanesbrands,Debit-Card,385,14145,travel,"None,"
04/19/2022,20220419,202204,2022.16,2022,Travelers,Debit-Card,-881,13760,grocery,"None,"
04/19/2022,20220419,202204,2022.16,2022,PPL,Debit-Card,620,14641,travel,"None,"
04/18/2022,20220418,202204,2022.16,2022,Omnicom Group,Debit-Card,378,14021,utility,"None,"
04/18/2022,20220418,202204,2022.16,2022,Voya Financial,Debit-Card,415,13643,invest,"None,"
04/18/2022,20220418,202204,2022.16,2022,Hershey,Debit-Card,-356,13228,tech,"None,"
04/18/2022,20220418,202204,2022.16,2022,Hershey,Debit-Card,693,13584,grocery,"None,"
04/15/2022,20220415,202204,2022.15,2022,Travelers,Debit-Card,288,12891,grocery,"None,"
04/15/2022,20220415,202204,2022.15,2022,Quest Diagnostics,Debit-Card,-413,12603,paypal,"None,"
04/15/2022,20220415,202204,2022.15,2022,Omnicom Group,Debit-Card,478,13016,utility,"None,"
04/14/2022,20220414,202204,2022.15,2022,CBRE Group,Debit-Card,-332,12538,misc,"None,"
04/14/2022,20220414,202204,2022.15,2022,Quest Diagnostics,Debit-Card,589,12870,misc,"None,"
04/14/2022,20220414,202204,2022.15,2022,Amazon.com,Debit-Card,272,12281,debt,"None,"
04/14/2022,20220414,202204,2022.15,2022,Visa,Debit-Card,-437,12009,invest,"None,"
04/13/2022,20220413,202204,2022.15,2022,Quest Diagnostics,Debit-Card,919,12446,travel,"None,"
04/12/2022,20220412,202204,2022.15,2022,Sysco,Debit-Card,650,11527,invest,"None,"
04/12/2022,20220412,202204,2022.15,2022,Hanesbrands,Debit-Card,887,10877,unk,"None,"
04/12/2022,20220412,202204,2022.15,2022,TIAA,Debit-Card,-687,9990,misc,"None,"
04/11/2022,20220411,202204,2022.15,2022,Amazon.com,Debit-Card,-847,10677,health,"None,"
04/11/2022,20220411,202204,2022.15,2022,Sysco,Debit-Card,-951,11524,paypal,"None,"
04/11/2022,20220411,202204,2022.15,2022,PPL,Debit-Card,963,12475,misc,"None,"
04/11/2022,20220411,202204,2022.15,2022,Ulta Beauty,Debit-Card,-647,11512,invest,"None,"
04/11/2022,20220411,202204,2022.15,2022,Hewlett Packard Enterprise,Debit-Card,-881,12159,health,"None,"
04/11/2022,20220411,202204,2022.15,2022,Cognizant Technology Solutions,Debit-Card,-350,13040,grocery,"None,"
04/11/2022,20220411,202204,2022.15,2022,Quest Diagnostics,Debit-Card,-279,13390,misc,"None,"
04/11/2022,20220411,202204,2022.15,2022,Walmart,Debit-Card,863,13669,health,"None,"
04/11/2022,20220411,202204,2022.15,2022,Amazon.com,Debit-Card,24,12806,tech,"None,"
04/11/2022,20220411,202204,2022.15,2022,United Continental Holdings,Debit-Card,173,12782,tech,"None,"
04/11/2022,20220411,202204,2022.15,2022,Travelers,Debit-Card,563,12609,unk,"None,"
04/11/2022,20220411,202204,2022.15,2022,CBRE Group,Debit-Card,973,12046,invest,"None,"
04/08/2022,20220408,202204,2022.14,2022,Quest Diagnostics,Debit-Card,195,11073,tech,"None,"
04/08/2022,20220408,202204,2022.14,2022,Amazon.com,Debit-Card,41,10878,debt,"None,"
04/08/2022,20220408,202204,2022.14,2022,Hanesbrands,Debit-Card,841,10837,grocery,"None,"
04/07/2022,20220407,202204,2022.14,2022,Ulta Beauty,Debit-Card,358,9996,misc,"None,"
04/07/2022,20220407,202204,2022.14,2022,Visa,Debit-Card,-818,9638,travel,"None,"
04/07/2022,20220407,202204,2022.14,2022,Cognizant Technology Solutions,Debit-Card,701,10456,grocery,"None,"
04/06/2022,20220406,202204,2022.14,2022,United Continental Holdings,Debit-Card,943,9755,misc,"None,"
04/05/2022,20220405,202204,2022.14,2022,Tapestry,Debit-Card,-748,8812,tech,"None,"
04/05/2022,20220405,202204,2022.14,2022,TIAA,Debit-Card,-729,9560,invest,"None,"
04/05/2022,20220405,202204,2022.14,2022,Hewlett Packard Enterprise,Debit-Card,-947,10289,health,"None,"
04/05/2022,20220405,202204,2022.14,2022,Hanesbrands,Debit-Card,618,11236,health,"None,"
04/04/2022,20220404,202204,2022.14,2022,Entergy,Debit-Card,235,10618,unk,"None,"
04/04/2022,20220404,202204,2022.14,2022,Sysco,Debit-Card,592,10383,tech,"None,"
04/04/2022,20220404,202204,2022.14,2022,Hanesbrands,Debit-Card,658,9791,grocery,"None,"
04/04/2022,20220404,202204,2022.14,2022,Quest Diagnostics,Debit-Card,-1,9133,misc,"None,"
04/04/2022,20220404,202204,2022.14,2022,Tapestry,Debit-Card,-823,9134,tech,"None,"
04/04/2022,20220404,202204,2022.14,2022,Delta Air Lines,Debit-Card,779,9957,travel,"None,"
04/04/2022,20220404,202204,2022.14,2022,PPL,Debit-Card,-444,9178,invest,"None,"
04/01/2022,20220401,202204,2022.13,2022,Hershey,Debit-Card,998,9622,invest,"None,"
03/31/2022,20220331,202203,2022.13,2022,Travelers,Debit-Card,-322,8624,health,"None,"
03/31/2022,20220331,202203,2022.13,2022,Sysco,Debit-Card,-675,8946,paypal,"None,"
03/31/2022,20220331,202203,2022.13,2022,TIAA,Debit-Card,897,9621,unk,"None,"
03/30/2022,20220330,202203,2022.13,2022,Omnicom Group,Debit-Card,906,8724,misc,"None,"
03/30/2022,20220330,202203,2022.13,2022,Quest Diagnostics,Debit-Card,-287,7818,utility,"None,"
03/28/2022,20220328,202203,2022.13,2022,CBRE Group,Debit-Card,-994,8105,health,"None,"
03/28/2022,20220328,202203,2022.13,2022,Walmart,Debit-Card,-575,9099,unk,"None,"
03/28/2022,20220328,202203,2022.13,2022,Hewlett Packard Enterprise,Debit-Card,-818,9674,invest,"None,"
03/28/2022,20220328,202203,2022.13,2022,PPL,Debit-Card,-453,10492,health,"None,"
03/25/2022,20220325,202203,2022.12,2022,Omnicom Group,Debit-Card,999,10945,invest,"None,"
03/24/2022,20220324,202203,2022.12,2022,Amazon.com,Debit-Card,537,9946,tech,"None,"
03/24/2022,20220324,202203,2022.12,2022,Visa,Debit-Card,799,9409,invest,"None,"
03/23/2022,20220323,202203,2022.12,2022,United Continental Holdings,Debit-Card,970,8610,health,"None,"
03/22/2022,20220322,202203,2022.12,2022,CBRE Group,Debit-Card,-78,7640,tech,"None,"
03/22/2022,20220322,202203,2022.12,2022,Hewlett Packard Enterprise,Debit-Card,-450,7718,tech,"None,"
03/22/2022,20220322,202203,2022.12,2022,Walmart,Debit-Card,-413,8168,travel,"None,"
03/22/2022,20220322,202203,2022.12,2022,Hewlett Packard Enterprise,Debit-Card,206,8581,health,"None,"
03/22/2022,20220322,202203,2022.12,2022,Visa,Debit-Card,-141,8375,grocery,"None,"
03/21/2022,20220321,202203,2022.12,2022,Tapestry,Debit-Card,-504,8516,unk,"None,"
03/21/2022,20220321,202203,2022.12,2022,Ulta Beauty,Debit-Card,-771,9020,health,"None,"
03/21/2022,20220321,202203,2022.12,2022,CBRE Group,Debit-Card,413,9791,unk,"None,"
03/21/2022,20220321,202203,2022.12,2022,CBRE Group,Debit-Card,494,9378,invest,"None,"
03/21/2022,20220321,202203,2022.12,2022,Walmart,Debit-Card,-250,8884,unk,"None,"
03/21/2022,20220321,202203,2022.12,2022,Visa,Debit-Card,-373,9134,health,"None,"
03/21/2022,20220321,202203,2022.12,2022,Cognizant Technology Solutions,Debit-Card,-67,9507,health,"None,"
03/18/2022,20220318,202203,2022.11,2022,Hanesbrands,Debit-Card,245,9574,misc,"None,"
03/18/2022,20220318,202203,2022.11,2022,Hershey,Debit-Card,270,9329,health,"None,"
